LAMMPS data file via POLY

8140 atoms
1 atom types

0.00000000 100.00000000 xlo xhi
0.00000000 50.00000000 ylo yhi
0.00000000 30.00000000 zlo zhi

Masses

  1 30.973762


Atoms

  4327 1 90.67087304 33.29597195 23.93429418
  4328 1 90.67087304 33.29597195 26.48694966
  4329 1 90.67087304 33.29597195 29.03960514
  4330 1 91.62308972 31.30089780 2.23672260
  4331 1 91.62308972 31.30089780 4.78937808
  4332 1 91.62308972 31.30089780 7.34203356
  4333 1 91.62308972 31.30089780 9.89468904
  4334 1 91.62308972 31.30089780 12.44734452
  4335 1 91.62308972 31.30089780 15.00000000
  4336 1 91.62308972 31.30089780 17.55265548
  4337 1 91.62308972 31.30089780 20.10531096
  4338 1 91.62308972 31.30089780 22.65796644
  4339 1 91.62308972 31.30089780 25.21062192
  4340 1 91.62308972 31.30089780 27.76327740
  4341 1 92.57530641 29.30582364 0.96039486
  4342 1 92.57530641 29.30582364 3.51305034
  4343 1 92.57530641 29.30582364 6.06570582
  4344 1 92.57530641 29.30582364 8.61836130
  4345 1 92.57530641 29.30582364 11.17101678
  4346 1 92.57530641 29.30582364 13.72367226
  4347 1 92.57530641 29.30582364 16.27632774
  4348 1 92.57530641 29.30582364 18.82898322
  4349 1 92.57530641 29.30582364 21.38163870
  4350 1 92.57530641 29.30582364 23.93429418
  4351 1 92.57530641 29.30582364 26.48694966
  4352 1 92.57530641 29.30582364 29.03960514
  4353 1 93.52752309 27.31074949 2.23672260
  4354 1 93.52752309 27.31074949 4.78937808
  4355 1 93.52752309 27.31074949 7.34203356
  4356 1 93.52752309 27.31074949 9.89468904
  4357 1 93.52752309 27.31074949 12.44734452
  4358 1 93.52752309 27.31074949 15.00000000
  4359 1 93.52752309 27.31074949 17.55265548
  4360 1 93.52752309 27.31074949 20.10531096
  4361 1 93.52752309 27.31074949 22.65796644
  4362 1 93.52752309 27.31074949 25.21062192
  4363 1 93.52752309 27.31074949 27.76327740
  4364 1 94.47973977 25.31567533 0.96039486
  4365 1 94.47973977 25.31567533 3.51305034
  4366 1 94.47973977 25.31567533 6.06570582
  4367 1 94.47973977 25.31567533 8.61836130
  4368 1 94.47973977 25.31567533 11.17101678
  4369 1 94.47973977 25.31567533 13.72367226
  4370 1 94.47973977 25.31567533 16.27632774
  4371 1 94.47973977 25.31567533 18.82898322
  4372 1 94.47973977 25.31567533 21.38163870
  4373 1 94.47973977 25.31567533 23.93429418
  4374 1 94.47973977 25.31567533 26.48694966
  4375 1 94.47973977 25.31567533 29.03960514
  4376 1 95.43195646 23.32060117 2.23672260
  4377 1 95.43195646 23.32060117 4.78937808
  4378 1 95.43195646 23.32060117 7.34203356
  4379 1 95.43195646 23.32060117 9.89468904
  4380 1 95.43195646 23.32060117 12.44734452
  4381 1 95.43195646 23.32060117 15.00000000
  4382 1 95.43195646 23.32060117 17.55265548
  4383 1 95.43195646 23.32060117 20.10531096
  4384 1 95.43195646 23.32060117 22.65796644
  4385 1 95.43195646 23.32060117 25.21062192
  4386 1 95.43195646 23.32060117 27.76327740
  4387 1 96.38417314 21.32552702 0.96039486
  4388 1 96.38417314 21.32552702 3.51305034
  4389 1 96.38417314 21.32552702 6.06570582
  4390 1 96.38417314 21.32552702 8.61836130
  4391 1 96.38417314 21.32552702 11.17101678
  4392 1 96.38417314 21.32552702 13.72367226
  4393 1 96.38417314 21.32552702 16.27632774
  4394 1 96.38417314 21.32552702 18.82898322
  4395 1 96.38417314 21.32552702 21.38163870
  4396 1 96.38417314 21.32552702 23.93429418
  4397 1 96.38417314 21.32552702 26.48694966
  4398 1 96.38417314 21.32552702 29.03960514
  4399 1 97.33638982 19.33045286 2.23672260
  4400 1 97.33638982 19.33045286 4.78937808
  4401 1 97.33638982 19.33045286 7.34203356
  4402 1 97.33638982 19.33045286 9.89468904
  4403 1 97.33638982 19.33045286 12.44734452
  4404 1 97.33638982 19.33045286 15.00000000
  4405 1 97.33638982 19.33045286 17.55265548
  4406 1 97.33638982 19.33045286 20.10531096
  4407 1 97.33638982 19.33045286 22.65796644
  4408 1 97.33638982 19.33045286 25.21062192
  4409 1 97.33638982 19.33045286 27.76327740
  4410 1 80.53735450 49.68885614 0.96039486
  4411 1 80.53735450 49.68885614 3.51305034
  4412 1 80.53735450 49.68885614 6.06570582
  4413 1 80.53735450 49.68885614 8.61836130
  4414 1 80.53735450 49.68885614 11.17101678
  4415 1 80.53735450 49.68885614 13.72367226
  4416 1 80.53735450 49.68885614 16.27632774
  4417 1 80.53735450 49.68885614 18.82898322
  4418 1 80.53735450 49.68885614 21.38163870
  4419 1 81.48957118 47.69378199 2.23672260
  4420 1 81.48957118 47.69378199 4.78937808
  4421 1 81.48957118 47.69378199 7.34203356
  4422 1 81.48957118 47.69378199 9.89468904
  4423 1 81.48957118 47.69378199 12.44734452
  4424 1 81.48957118 47.69378199 15.00000000
  4425 1 81.48957118 47.69378199 17.55265548
  4426 1 81.48957118 47.69378199 20.10531096
  4427 1 81.48957118 47.69378199 22.65796644
  4428 1 82.44178787 45.69870783 0.96039486
  4429 1 82.44178787 45.69870783 3.51305034
  4430 1 82.44178787 45.69870783 6.06570582
  4431 1 82.44178787 45.69870783 8.61836130
  4432 1 82.44178787 45.69870783 11.17101678
  4433 1 82.44178787 45.69870783 13.72367226
  4434 1 82.44178787 45.69870783 16.27632774
  4435 1 82.44178787 45.69870783 18.82898322
  4436 1 82.44178787 45.69870783 21.38163870
  4437 1 82.44178787 45.69870783 23.93429418
  4438 1 83.39400455 43.70363367 2.23672260
  4439 1 83.39400455 43.70363367 4.78937808
  4440 1 83.39400455 43.70363367 7.34203356
  4441 1 83.39400455 43.70363367 9.89468904
  4442 1 83.39400455 43.70363367 12.44734452
  4443 1 83.39400455 43.70363367 15.00000000
  4444 1 83.39400455 43.70363367 17.55265548
  4445 1 83.39400455 43.70363367 20.10531096
  4446 1 83.39400455 43.70363367 22.65796644
  4447 1 83.39400455 43.70363367 25.21062192
  4448 1 84.34622123 41.70855952 0.96039486
  4449 1 84.34622123 41.70855952 3.51305034
  4450 1 84.34622123 41.70855952 6.06570582
  4451 1 84.34622123 41.70855952 8.61836130
  4452 1 84.34622123 41.70855952 11.17101678
  4453 1 84.34622123 41.70855952 13.72367226
  4454 1 84.34622123 41.70855952 16.27632774
  4455 1 84.34622123 41.70855952 18.82898322
  4456 1 84.34622123 41.70855952 21.38163870
  4457 1 84.34622123 41.70855952 23.93429418
  4458 1 84.34622123 41.70855952 26.48694966
  4459 1 85.29843792 39.71348536 2.23672260
  4460 1 85.29843792 39.71348536 4.78937808
  4461 1 85.29843792 39.71348536 7.34203356
  4462 1 85.29843792 39.71348536 9.89468904
  4463 1 85.29843792 39.71348536 12.44734452
  4464 1 85.29843792 39.71348536 15.00000000
  4465 1 85.29843792 39.71348536 17.55265548
  4466 1 85.29843792 39.71348536 20.10531096
  4467 1 85.29843792 39.71348536 22.65796644
  4468 1 85.29843792 39.71348536 25.21062192
  4469 1 85.29843792 39.71348536 27.76327740
  4470 1 86.25065460 37.71841121 0.96039486
  4471 1 86.25065460 37.71841121 3.51305034
  4472 1 86.25065460 37.71841121 6.06570582
  4473 1 86.25065460 37.71841121 8.61836130
  4474 1 86.25065460 37.71841121 11.17101678
  4475 1 86.25065460 37.71841121 13.72367226
  4476 1 86.25065460 37.71841121 16.27632774
  4477 1 86.25065460 37.71841121 18.82898322
  4478 1 86.25065460 37.71841121 21.38163870
  4479 1 86.25065460 37.71841121 23.93429418
  4480 1 86.25065460 37.71841121 26.48694966
  4481 1 86.25065460 37.71841121 29.03960514
  4482 1 87.20287128 35.72333705 2.23672260
  4483 1 87.20287128 35.72333705 4.78937808
  4484 1 87.20287128 35.72333705 7.34203356
  4485 1 87.20287128 35.72333705 9.89468904
  4486 1 87.20287128 35.72333705 12.44734452
  4487 1 87.20287128 35.72333705 15.00000000
  4488 1 87.20287128 35.72333705 17.55265548
  4489 1 87.20287128 35.72333705 20.10531096
  4490 1 87.20287128 35.72333705 22.65796644
  4491 1 87.20287128 35.72333705 25.21062192
  4492 1 87.20287128 35.72333705 27.76327740
  4493 1 88.15508796 33.72826289 0.96039486
  4494 1 88.15508796 33.72826289 3.51305034
  4495 1 88.15508796 33.72826289 6.06570582
  4496 1 88.15508796 33.72826289 8.61836130
  4497 1 88.15508796 33.72826289 11.17101678
  4498 1 88.15508796 33.72826289 13.72367226
  4499 1 88.15508796 33.72826289 16.27632774
  4500 1 88.15508796 33.72826289 18.82898322
  4501 1 88.15508796 33.72826289 21.38163870
  4502 1 88.15508796 33.72826289 23.93429418
  4503 1 88.15508796 33.72826289 26.48694966
  4504 1 88.15508796 33.72826289 29.03960514
  4505 1 89.10730465 31.73318874 2.23672260
  4506 1 89.10730465 31.73318874 4.78937808
  4507 1 89.10730465 31.73318874 7.34203356
  4508 1 89.10730465 31.73318874 9.89468904
  4509 1 89.10730465 31.73318874 12.44734452
  4510 1 89.10730465 31.73318874 15.00000000
  4511 1 89.10730465 31.73318874 17.55265548
  4512 1 89.10730465 31.73318874 20.10531096
  4513 1 89.10730465 31.73318874 22.65796644
  4514 1 89.10730465 31.73318874 25.21062192
  4515 1 89.10730465 31.73318874 27.76327740
  4516 1 90.05952133 29.73811458 0.96039486
  4517 1 90.05952133 29.73811458 3.51305034
  4518 1 90.05952133 29.73811458 6.06570582
  4519 1 90.05952133 29.73811458 8.61836130
  4520 1 90.05952133 29.73811458 11.17101678
  4521 1 90.05952133 29.73811458 13.72367226
  4522 1 90.05952133 29.73811458 16.27632774
  4523 1 90.05952133 29.73811458 18.82898322
  4524 1 90.05952133 29.73811458 21.38163870
  4525 1 90.05952133 29.73811458 23.93429418
  4526 1 90.05952133 29.73811458 26.48694966
  4527 1 90.05952133 29.73811458 29.03960514
  4528 1 91.01173801 27.74304043 2.23672260
  4529 1 91.01173801 27.74304043 4.78937808
  4530 1 91.01173801 27.74304043 7.34203356
  4531 1 91.01173801 27.74304043 9.89468904
  4532 1 91.01173801 27.74304043 12.44734452
  4533 1 91.01173801 27.74304043 15.00000000
  4534 1 91.01173801 27.74304043 17.55265548
  4535 1 91.01173801 27.74304043 20.10531096
  4536 1 91.01173801 27.74304043 22.65796644
  4537 1 91.01173801 27.74304043 25.21062192
  4538 1 91.01173801 27.74304043 27.76327740
  4539 1 91.96395470 25.74796627 0.96039486
  4540 1 91.96395470 25.74796627 3.51305034
  4541 1 91.96395470 25.74796627 6.06570582
  4542 1 91.96395470 25.74796627 8.61836130
  4543 1 91.96395470 25.74796627 11.17101678
  4544 1 91.96395470 25.74796627 13.72367226
  4545 1 91.96395470 25.74796627 16.27632774
  4546 1 91.96395470 25.74796627 18.82898322
  4547 1 91.96395470 25.74796627 21.38163870
  4548 1 91.96395470 25.74796627 23.93429418
  4549 1 91.96395470 25.74796627 26.48694966
  4550 1 91.96395470 25.74796627 29.03960514
  4551 1 92.91617138 23.75289211 2.23672260
  4552 1 92.91617138 23.75289211 4.78937808
  4553 1 92.91617138 23.75289211 7.34203356
  4554 1 92.91617138 23.75289211 9.89468904
  4555 1 92.91617138 23.75289211 12.44734452
  4556 1 92.91617138 23.75289211 15.00000000
  4557 1 92.91617138 23.75289211 17.55265548
  4558 1 92.91617138 23.75289211 20.10531096
  4559 1 92.91617138 23.75289211 22.65796644
  4560 1 92.91617138 23.75289211 25.21062192
  4561 1 92.91617138 23.75289211 27.76327740
  4562 1 93.86838806 21.75781796 0.96039486
  4563 1 93.86838806 21.75781796 3.51305034
  4564 1 93.86838806 21.75781796 6.06570582
  4565 1 93.86838806 21.75781796 8.61836130
  4566 1 93.86838806 21.75781796 11.17101678
  4567 1 93.86838806 21.75781796 13.72367226
  4568 1 93.86838806 21.75781796 16.27632774
  4569 1 93.86838806 21.75781796 18.82898322
  4570 1 93.86838806 21.75781796 21.38163870
  4571 1 93.86838806 21.75781796 23.93429418
  4572 1 93.86838806 21.75781796 26.48694966
  4573 1 93.86838806 21.75781796 29.03960514
  4574 1 94.82060475 19.76274380 2.23672260
  4575 1 94.82060475 19.76274380 4.78937808
  4576 1 94.82060475 19.76274380 7.34203356
  4577 1 94.82060475 19.76274380 9.89468904
  4578 1 94.82060475 19.76274380 12.44734452
  4579 1 94.82060475 19.76274380 15.00000000
  4580 1 94.82060475 19.76274380 17.55265548
  4581 1 94.82060475 19.76274380 20.10531096
  4582 1 94.82060475 19.76274380 22.65796644
  4583 1 94.82060475 19.76274380 25.21062192
  4584 1 94.82060475 19.76274380 27.76327740
  4585 1 95.77282143 17.76766964 0.96039486
  4586 1 95.77282143 17.76766964 3.51305034
  4587 1 95.77282143 17.76766964 6.06570582
  4588 1 95.77282143 17.76766964 8.61836130
  4589 1 95.77282143 17.76766964 11.17101678
  4590 1 95.77282143 17.76766964 13.72367226
  4591 1 95.77282143 17.76766964 16.27632774
  4592 1 95.77282143 17.76766964 18.82898322
  4593 1 95.77282143 17.76766964 21.38163870
  4594 1 95.77282143 17.76766964 23.93429418
  4595 1 95.77282143 17.76766964 26.48694966
  4596 1 95.77282143 17.76766964 29.03960514
  4597 1 78.97378611 48.12607293 2.23672260
  4598 1 78.97378611 48.12607293 4.78937808
  4599 1 78.97378611 48.12607293 7.34203356
  4600 1 78.97378611 48.12607293 9.89468904
  4601 1 78.97378611 48.12607293 12.44734452
  4602 1 78.97378611 48.12607293 15.00000000
  4603 1 78.97378611 48.12607293 17.55265548
  4604 1 78.97378611 48.12607293 20.10531096
  4605 1 78.97378611 48.12607293 22.65796644
  4606 1 79.92600279 46.13099877 0.96039486
  4607 1 79.92600279 46.13099877 3.51305034
  4608 1 79.92600279 46.13099877 6.06570582
  4609 1 79.92600279 46.13099877 8.61836130
  4610 1 79.92600279 46.13099877 11.17101678
  4611 1 79.92600279 46.13099877 13.72367226
  4612 1 79.92600279 46.13099877 16.27632774
  4613 1 79.92600279 46.13099877 18.82898322
  4614 1 79.92600279 46.13099877 21.38163870
  4615 1 79.92600279 46.13099877 23.93429418
  4616 1 80.87821947 44.13592461 2.23672260
  4617 1 80.87821947 44.13592461 4.78937808
  4618 1 80.87821947 44.13592461 7.34203356
  4619 1 80.87821947 44.13592461 9.89468904
  4620 1 80.87821947 44.13592461 12.44734452
  4621 1 80.87821947 44.13592461 15.00000000
  4622 1 80.87821947 44.13592461 17.55265548
  4623 1 80.87821947 44.13592461 20.10531096
  4624 1 80.87821947 44.13592461 22.65796644
  4625 1 80.87821947 44.13592461 25.21062192
  4626 1 81.83043616 42.14085046 0.96039486
  4627 1 81.83043616 42.14085046 3.51305034
  4628 1 81.83043616 42.14085046 6.06570582
  4629 1 81.83043616 42.14085046 8.61836130
  4630 1 81.83043616 42.14085046 11.17101678
  4631 1 81.83043616 42.14085046 13.72367226
  4632 1 81.83043616 42.14085046 16.27632774
  4633 1 81.83043616 42.14085046 18.82898322
  4634 1 81.83043616 42.14085046 21.38163870
  4635 1 81.83043616 42.14085046 23.93429418
  4636 1 81.83043616 42.14085046 26.48694966
  4637 1 82.78265284 40.14577630 2.23672260
  4638 1 82.78265284 40.14577630 4.78937808
  4639 1 82.78265284 40.14577630 7.34203356
  4640 1 82.78265284 40.14577630 9.89468904
  4641 1 82.78265284 40.14577630 12.44734452
  4642 1 82.78265284 40.14577630 15.00000000
  4643 1 82.78265284 40.14577630 17.55265548
  4644 1 82.78265284 40.14577630 20.10531096
  4645 1 82.78265284 40.14577630 22.65796644
  4646 1 82.78265284 40.14577630 25.21062192
  4647 1 82.78265284 40.14577630 27.76327740
  4648 1 83.73486952 38.15070215 0.96039486
  4649 1 83.73486952 38.15070215 3.51305034
  4650 1 83.73486952 38.15070215 6.06570582
  4651 1 83.73486952 38.15070215 8.61836130
  4652 1 83.73486952 38.15070215 11.17101678
  4653 1 83.73486952 38.15070215 13.72367226
  4654 1 83.73486952 38.15070215 16.27632774
  4655 1 83.73486952 38.15070215 18.82898322
  4656 1 83.73486952 38.15070215 21.38163870
  4657 1 83.73486952 38.15070215 23.93429418
  4658 1 83.73486952 38.15070215 26.48694966
  4659 1 83.73486952 38.15070215 29.03960514
  4660 1 84.68708621 36.15562799 2.23672260
  4661 1 84.68708621 36.15562799 4.78937808
  4662 1 84.68708621 36.15562799 7.34203356
  4663 1 84.68708621 36.15562799 9.89468904
  4664 1 84.68708621 36.15562799 12.44734452
  4665 1 84.68708621 36.15562799 15.00000000
  4666 1 84.68708621 36.15562799 17.55265548
  4667 1 84.68708621 36.15562799 20.10531096
  4668 1 84.68708621 36.15562799 22.65796644
  4669 1 84.68708621 36.15562799 25.21062192
  4670 1 84.68708621 36.15562799 27.76327740
  4671 1 85.63930289 34.16055383 0.96039486
  4672 1 85.63930289 34.16055383 3.51305034
  4673 1 85.63930289 34.16055383 6.06570582
  4674 1 85.63930289 34.16055383 8.61836130
  4675 1 85.63930289 34.16055383 11.17101678
  4676 1 85.63930289 34.16055383 13.72367226
  4677 1 85.63930289 34.16055383 16.27632774
  4678 1 85.63930289 34.16055383 18.82898322
  4679 1 85.63930289 34.16055383 21.38163870
  4680 1 85.63930289 34.16055383 23.93429418
  4681 1 85.63930289 34.16055383 26.48694966
  4682 1 85.63930289 34.16055383 29.03960514
  4683 1 86.59151957 32.16547968 2.23672260
  4684 1 86.59151957 32.16547968 4.78937808
  4685 1 86.59151957 32.16547968 7.34203356
  4686 1 86.59151957 32.16547968 9.89468904
  4687 1 86.59151957 32.16547968 12.44734452
  4688 1 86.59151957 32.16547968 15.00000000
  4689 1 86.59151957 32.16547968 17.55265548
  4690 1 86.59151957 32.16547968 20.10531096
  4691 1 86.59151957 32.16547968 22.65796644
  4692 1 86.59151957 32.16547968 25.21062192
  4693 1 86.59151957 32.16547968 27.76327740
  4694 1 87.54373626 30.17040552 0.96039486
  4695 1 87.54373626 30.17040552 3.51305034
  4696 1 87.54373626 30.17040552 6.06570582
  4697 1 87.54373626 30.17040552 8.61836130
  4698 1 87.54373626 30.17040552 11.17101678
  4699 1 87.54373626 30.17040552 13.72367226
  4700 1 87.54373626 30.17040552 16.27632774
  4701 1 87.54373626 30.17040552 18.82898322
  4702 1 87.54373626 30.17040552 21.38163870
  4703 1 87.54373626 30.17040552 23.93429418
  4704 1 87.54373626 30.17040552 26.48694966
  4705 1 87.54373626 30.17040552 29.03960514
  4706 1 88.49595294 28.17533136 2.23672260
  4707 1 88.49595294 28.17533136 4.78937808
  4708 1 88.49595294 28.17533136 7.34203356
  4709 1 88.49595294 28.17533136 9.89468904
  4710 1 88.49595294 28.17533136 12.44734452
  4711 1 88.49595294 28.17533136 15.00000000
  4712 1 88.49595294 28.17533136 17.55265548
  4713 1 88.49595294 28.17533136 20.10531096
  4714 1 88.49595294 28.17533136 22.65796644
  4715 1 88.49595294 28.17533136 25.21062192
  4716 1 88.49595294 28.17533136 27.76327740
  4717 1 89.44816962 26.18025721 0.96039486
  4718 1 89.44816962 26.18025721 3.51305034
  4719 1 89.44816962 26.18025721 6.06570582
  4720 1 89.44816962 26.18025721 8.61836130
  4721 1 89.44816962 26.18025721 11.17101678
  4722 1 89.44816962 26.18025721 13.72367226
  4723 1 89.44816962 26.18025721 16.27632774
  4724 1 89.44816962 26.18025721 18.82898322
  4725 1 89.44816962 26.18025721 21.38163870
  4726 1 89.44816962 26.18025721 23.93429418
  4727 1 89.44816962 26.18025721 26.48694966
  4728 1 89.44816962 26.18025721 29.03960514
  4729 1 90.40038630 24.18518305 2.23672260
  4730 1 90.40038630 24.18518305 4.78937808
  4731 1 90.40038630 24.18518305 7.34203356
  4732 1 90.40038630 24.18518305 9.89468904
  4733 1 90.40038630 24.18518305 12.44734452
  4734 1 90.40038630 24.18518305 15.00000000
  4735 1 90.40038630 24.18518305 17.55265548
  4736 1 90.40038630 24.18518305 20.10531096
  4737 1 90.40038630 24.18518305 22.65796644
  4738 1 90.40038630 24.18518305 25.21062192
  4739 1 90.40038630 24.18518305 27.76327740
  4740 1 91.35260299 22.19010890 0.96039486
  4741 1 91.35260299 22.19010890 3.51305034
  4742 1 91.35260299 22.19010890 6.06570582
  4743 1 91.35260299 22.19010890 8.61836130
  4744 1 91.35260299 22.19010890 11.17101678
  4745 1 91.35260299 22.19010890 13.72367226
  4746 1 91.35260299 22.19010890 16.27632774
  4747 1 91.35260299 22.19010890 18.82898322
  4748 1 91.35260299 22.19010890 21.38163870
  4749 1 91.35260299 22.19010890 23.93429418
  4750 1 91.35260299 22.19010890 26.48694966
  4751 1 91.35260299 22.19010890 29.03960514
  4752 1 92.30481967 20.19503474 2.23672260
  4753 1 92.30481967 20.19503474 4.78937808
  4754 1 92.30481967 20.19503474 7.34203356
  4755 1 92.30481967 20.19503474 9.89468904
  4756 1 92.30481967 20.19503474 12.44734452
  4757 1 92.30481967 20.19503474 15.00000000
  4758 1 92.30481967 20.19503474 17.55265548
  4759 1 92.30481967 20.19503474 20.10531096
  4760 1 92.30481967 20.19503474 22.65796644
  4761 1 92.30481967 20.19503474 25.21062192
  4762 1 92.30481967 20.19503474 27.76327740
  4763 1 93.25703635 18.19996058 0.96039486
  4764 1 93.25703635 18.19996058 3.51305034
  4765 1 93.25703635 18.19996058 6.06570582
  4766 1 93.25703635 18.19996058 8.61836130
  4767 1 93.25703635 18.19996058 11.17101678
  4768 1 93.25703635 18.19996058 13.72367226
  4769 1 93.25703635 18.19996058 16.27632774
  4770 1 93.25703635 18.19996058 18.82898322
  4771 1 93.25703635 18.19996058 21.38163870
  4772 1 93.25703635 18.19996058 23.93429418
  4773 1 93.25703635 18.19996058 26.48694966
  4774 1 93.25703635 18.19996058 29.03960514
  4775 1 94.20925304 16.20488643 2.23672260
  4776 1 94.20925304 16.20488643 4.78937808
  4777 1 94.20925304 16.20488643 7.34203356
  4778 1 94.20925304 16.20488643 9.89468904
  4779 1 94.20925304 16.20488643 12.44734452
  4780 1 94.20925304 16.20488643 15.00000000
  4781 1 94.20925304 16.20488643 17.55265548
  4782 1 94.20925304 16.20488643 20.10531096
  4783 1 94.20925304 16.20488643 22.65796644
  4784 1 94.20925304 16.20488643 25.21062192
  4785 1 94.20925304 16.20488643 27.76327740
  4786 1 76.45800103 48.55836386 2.23672260
  4787 1 76.45800103 48.55836386 4.78937808
  4788 1 76.45800103 48.55836386 7.34203356
  4789 1 76.45800103 48.55836386 9.89468904
  4790 1 76.45800103 48.55836386 12.44734452
  4791 1 76.45800103 48.55836386 15.00000000
  4792 1 76.45800103 48.55836386 17.55265548
  4793 1 76.45800103 48.55836386 20.10531096
  4794 1 76.45800103 48.55836386 22.65796644
  4795 1 77.41021772 46.56328971 0.96039486
  4796 1 77.41021772 46.56328971 3.51305034
  4797 1 77.41021772 46.56328971 6.06570582
  4798 1 77.41021772 46.56328971 8.61836130
  4799 1 77.41021772 46.56328971 11.17101678
  4800 1 77.41021772 46.56328971 13.72367226
  4801 1 77.41021772 46.56328971 16.27632774
  4802 1 77.41021772 46.56328971 18.82898322
  4803 1 77.41021772 46.56328971 21.38163870
  4804 1 77.41021772 46.56328971 23.93429418
  4805 1 78.36243440 44.56821555 2.23672260
  4806 1 78.36243440 44.56821555 4.78937808
  4807 1 78.36243440 44.56821555 7.34203356
  4808 1 78.36243440 44.56821555 9.89468904
  4809 1 78.36243440 44.56821555 12.44734452
  4810 1 78.36243440 44.56821555 15.00000000
  4811 1 78.36243440 44.56821555 17.55265548
  4812 1 78.36243440 44.56821555 20.10531096
  4813 1 78.36243440 44.56821555 22.65796644
  4814 1 78.36243440 44.56821555 25.21062192
  4815 1 79.31465108 42.57314140 0.96039486
  4816 1 79.31465108 42.57314140 3.51305034
  4817 1 79.31465108 42.57314140 6.06570582
  4818 1 79.31465108 42.57314140 8.61836130
  4819 1 79.31465108 42.57314140 11.17101678
  4820 1 79.31465108 42.57314140 13.72367226
  4821 1 79.31465108 42.57314140 16.27632774
  4822 1 79.31465108 42.57314140 18.82898322
  4823 1 79.31465108 42.57314140 21.38163870
  4824 1 79.31465108 42.57314140 23.93429418
  4825 1 79.31465108 42.57314140 26.48694966
  4826 1 80.26686777 40.57806724 2.23672260
  4827 1 80.26686777 40.57806724 4.78937808
  4828 1 80.26686777 40.57806724 7.34203356
  4829 1 80.26686777 40.57806724 9.89468904
  4830 1 80.26686777 40.57806724 12.44734452
  4831 1 80.26686777 40.57806724 15.00000000
  4832 1 80.26686777 40.57806724 17.55265548
  4833 1 80.26686777 40.57806724 20.10531096
  4834 1 80.26686777 40.57806724 22.65796644
  4835 1 80.26686777 40.57806724 25.21062192
  4836 1 80.26686777 40.57806724 27.76327740
  4837 1 81.21908445 38.58299308 0.96039486
  4838 1 81.21908445 38.58299308 3.51305034
  4839 1 81.21908445 38.58299308 6.06570582
  4840 1 81.21908445 38.58299308 8.61836130
  4841 1 81.21908445 38.58299308 11.17101678
  4842 1 81.21908445 38.58299308 13.72367226
  4843 1 81.21908445 38.58299308 16.27632774
  4844 1 81.21908445 38.58299308 18.82898322
  4845 1 81.21908445 38.58299308 21.38163870
  4846 1 81.21908445 38.58299308 23.93429418
  4847 1 81.21908445 38.58299308 26.48694966
  4848 1 81.21908445 38.58299308 29.03960514
  4849 1 82.17130113 36.58791893 2.23672260
  4850 1 82.17130113 36.58791893 4.78937808
  4851 1 82.17130113 36.58791893 7.34203356
  4852 1 82.17130113 36.58791893 9.89468904
  4853 1 82.17130113 36.58791893 12.44734452
  4854 1 82.17130113 36.58791893 15.00000000
  4855 1 82.17130113 36.58791893 17.55265548
  4856 1 82.17130113 36.58791893 20.10531096
  4857 1 82.17130113 36.58791893 22.65796644
  4858 1 82.17130113 36.58791893 25.21062192
  4859 1 82.17130113 36.58791893 27.76327740
  4860 1 83.12351781 34.59284477 0.96039486
  4861 1 83.12351781 34.59284477 3.51305034
  4862 1 83.12351781 34.59284477 6.06570582
  4863 1 83.12351781 34.59284477 8.61836130
  4864 1 83.12351781 34.59284477 11.17101678
  4865 1 83.12351781 34.59284477 13.72367226
  4866 1 83.12351781 34.59284477 16.27632774
  4867 1 83.12351781 34.59284477 18.82898322
  4868 1 83.12351781 34.59284477 21.38163870
  4869 1 83.12351781 34.59284477 23.93429418
  4870 1 83.12351781 34.59284477 26.48694966
  4871 1 83.12351781 34.59284477 29.03960514
  4872 1 84.07573450 32.59777062 2.23672260
  4873 1 84.07573450 32.59777062 4.78937808
  4874 1 84.07573450 32.59777062 7.34203356
  4875 1 84.07573450 32.59777062 9.89468904
  4876 1 84.07573450 32.59777062 12.44734452
  4877 1 84.07573450 32.59777062 15.00000000
  4878 1 84.07573450 32.59777062 17.55265548
  4879 1 84.07573450 32.59777062 20.10531096
  4880 1 84.07573450 32.59777062 22.65796644
  4881 1 84.07573450 32.59777062 25.21062192
  4882 1 84.07573450 32.59777062 27.76327740
  4883 1 85.02795118 30.60269646 0.96039486
  4884 1 85.02795118 30.60269646 3.51305034
  4885 1 85.02795118 30.60269646 6.06570582
  4886 1 85.02795118 30.60269646 8.61836130
  4887 1 85.02795118 30.60269646 11.17101678
  4888 1 85.02795118 30.60269646 13.72367226
  4889 1 85.02795118 30.60269646 16.27632774
  4890 1 85.02795118 30.60269646 18.82898322
  4891 1 85.02795118 30.60269646 21.38163870
  4892 1 85.02795118 30.60269646 23.93429418
  4893 1 85.02795118 30.60269646 26.48694966
  4894 1 85.02795118 30.60269646 29.03960514
  4895 1 85.98016786 28.60762230 2.23672260
  4896 1 85.98016786 28.60762230 4.78937808
  4897 1 85.98016786 28.60762230 7.34203356
  4898 1 85.98016786 28.60762230 9.89468904
  4899 1 85.98016786 28.60762230 12.44734452
  4900 1 85.98016786 28.60762230 15.00000000
  4901 1 85.98016786 28.60762230 17.55265548
  4902 1 85.98016786 28.60762230 20.10531096
  4903 1 85.98016786 28.60762230 22.65796644
  4904 1 85.98016786 28.60762230 25.21062192
  4905 1 85.98016786 28.60762230 27.76327740
